%eval_id interface p1             p2             p3             p4             p5             p6             p7             p8             p9             p10            p11            p12            p13            p14            p15            activation     energy         maxamp         
6830     INTERFACE  0.6133606096   0.06793574817  0.5326274998   2.667292751    3.970064072    4.434359219    -5.816961298   -4.609065066   -3.104811719   -2.926810291   -4.717240975   -3.416175424   -4.582794279   -4.646715195   -4.545998539   -0.8916402459  6.161751263e-06 6.064417524    
6831     INTERFACE  0.6133606096   0.06793574817  0.8131038373   2.667292751    4.228516051    4.434359219    -5.816961298   -4.609065066   -3.104811719   -2.926810291   -4.717240975   -3.416175424   -4.582794279   -4.646715195   -4.545998539   -0.8960297704  6.314218516e-06 6.030734505    
6832     INTERFACE  0.6133606096   0.5072899107   0.5326274998   2.08259015     2.863862422    2.259169975    -2.745000615   -5.157172162   -2.119377819   -2.889973904   -2.190921033   -3.633055702   -4.582794279   -4.817458605   -2.583279414   -0.7060516477  3.7638372e-06  4.230120732    
6833     INTERFACE  0.7503988284   0.06793574817  0.680865325    0.7219755601   4.691114192    -1.326741911   -2.745000615   -2.331791668   -2.779960003   -3.749453907   -4.717240975   -4.186844033   -3.907316747   -3.284510759   -2.996889951   -0.7204287648  3.437238214e-06 6.260705499    
6834     INTERFACE  0.7503988284   0.06793574817  0.680865325    1.532881248    4.691114192    4.976694958    -4.294651743   -2.728687016   -5.001870905   -2.926810291   -4.717240975   -4.186844033   -3.354761366   -4.646715195   -3.726108063   -0.8894991875  5.882860239e-06 6.406932414    
6835     INTERFACE  0.7503988284   0.06793574817  1.548960475    2.667292751    4.228516051    6.671981952    -2.892609054   -2.331791668   -3.104811719   -2.926810291   -1.824117134   -3.612225462   -3.907316747   -4.646715195   -4.545998539   -0.9010951519  5.989926523e-06 7.538063827    
6836     INTERFACE  0.7503988284   0.5072899107   0.680865325    3.160460702    4.387465256    4.3592312      -2.745000615   -2.331791668   -5.001870905   -2.926810291   -4.717240975   -3.612225462   -3.907316747   -4.646715195   -3.014249156   -0.8732871413  5.566626636e-06 5.578559618    
6837     INTERFACE  1.031445767    0.06793574817  0.680865325    1.532881248    4.691114192    4.976694958    -4.294651743   -2.728687016   -5.001870905   -2.926810291   -4.717240975   -4.186844033   -3.907316747   -4.646715195   -3.726108063   -0.8923037648  6.017220588e-06 6.423901691    
6838     INTERFACE  -1.93173367    0.787727058    -0.4240136648  3.032137413    4.003822593    4.05294498     -3.768743094   -2.331791668   -2.803407374   -2.926810291   -5.166088974   -4.563845452   -4.267647882   -3.284510759   -4.478905798   -0.852661252   5.13411746e-06 5.557374142    
6839     INTERFACE  -1.93173367    0.787727058    0.191211949    2.5015375      4.003822593    3.615978507    -2.745000615   -2.331791668   -3.509277598   -2.257436491   -0.9004144937  -4.186844033   -3.901276141   -4.646715195   -3.014249156   -0.7687781453  4.08193175e-06 5.149101434    
6840     INTERFACE  -1.93173367    0.787727058    0.3246644567   1.612945223    4.003822593    4.05294498     -2.745000615   -2.331791668   -3.509277598   -2.926810291   -5.166088974   -4.214051367   -4.582794279   -3.284510759   -4.478905798   -0.8361176848  4.769671602e-06 5.577248775    
6841     INTERFACE  -1.93173367    0.787727058    0.3246644567   2.667292751    4.003822593    4.05294498     -3.768743094   -2.331791668   -2.803407374   -2.602389345   -5.166088974   -4.563845452   -4.267647882   -3.274374607   -4.478905798   -0.8510558009  5.066265482e-06 5.512474732    
6842     INTERFACE  -1.93173367    0.787727058    0.5326274998   0.3793906426   3.996396044    5.022020821    -2.745000615   -2.331791668   -2.803407374   -2.926810291   -5.166088974   -3.337871252   -4.267647882   -3.284510759   -3.014249156   -0.8238496184  4.445417963e-06 6.34020517     
6843     INTERFACE  -1.93173367    0.787727058    0.5326274998   2.807142688    4.387465256    4.434359219    -3.768743094   -5.19180927    -1.971604745   -2.926810291   -4.801332955   -4.563845452   -4.800928115   -3.284510759   -3.732180632   -0.8817979693  5.782176177e-06 5.935870298    
6844     INTERFACE  -1.93173367    0.787727058    0.5326274998   2.998344096    4.387465256    4.434359219    -3.768743094   -5.141661351   -1.971604745   -2.926810291   -4.801332955   -4.563845452   -4.800928115   -3.284510759   -3.732180632   -0.8832589984  5.829442448e-06 5.920785965    
6845     INTERFACE  -1.801513257   -0.5033024969  0.3766146781   1.499406145    0.9555115208   -1.855649347   -2.745000615   -5.141661351   -2.917715194   -2.441687576   -2.399328572   -3.337871252   -4.582794279   -3.77520901    -2.75820734    -0.4887804389  2.041844121e-06 3.463681641    
6846     INTERFACE  -1.801513257   -0.5033024969  0.5326274998   2.365856967    3.996396044    5.022020821    -2.745000615   -2.132867963   -2.119377819   -2.441687576   -2.399328572   -3.337871252   -4.582794279   -2.713503651   -3.014249156   -0.8055615425  4.02149361e-06 6.014183028    
6847     INTERFACE  -1.801513257   -0.5033024969  0.5326274998   2.415570357    4.618539992    -2.168174054   -4.629515495   -2.132867963   -3.571638723   -2.926810291   -1.824117134   -4.186844033   -4.244426316   -4.646715195   -3.014249156   -0.7551976442  3.715599823e-06 6.373754758    
6848     INTERFACE  -1.801513257   -0.4688566222  0.5326274998   2.609983323    4.618539992    4.991285155    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -2.550128335   -3.612225462   -4.219134149   -4.646715195   -3.014249156   -0.8484384418  4.701734033e-06 6.081837329    
6849     INTERFACE  -1.801513257   -0.09348051243 0.5326274998   1.499406145    4.618539992    4.3592312      -4.902531727   -4.797783972   -4.235625527   -2.926810291   -2.550128335   -3.633055702   -4.367397615   -4.646715195   -3.014249156   -0.8684772849  5.292570057e-06 6.241007895    
6850     INTERFACE  -1.801513257   0.5072899107   1.141105458    0.9261654007   0.9555115208   -2.428681597   -4.629515495   -2.132867963   -5.001870905   -3.362855141   -1.824117134   -4.751308715   -3.907316747   -4.646715195   -2.631475804   -0.5499420762  2.662524893e-06 3.240365812    
6851     INTERFACE  -1.801513257   0.5072899107   1.141105458    0.9261654007   0.9555115208   -2.42125043    -4.629515495   -2.132867963   -5.001870905   -3.362855141   -1.824117134   -4.751308715   -3.907316747   -4.646715195   -3.014249156   -0.5556054115  2.681975887e-06 3.263824698    
6852     INTERFACE  -1.801513257   0.5072899107   1.141105458    0.9261654007   4.387465256    4.434359219    -3.768743094   -2.132867963   -2.779960003   -2.926810291   -1.824117134   -3.416175424   -3.907316747   -3.284510759   -3.732180632   -0.8007326126  4.102306309e-06 5.570472348    
6853     INTERFACE  -1.801513257   0.5072899107   1.141105458    2.667292751    4.618539992    -2.428681597   -4.629515495   -2.977002764   -2.803407374   -2.4119622     -1.824117134   -4.751308715   -3.907316747   -4.646715195   -3.732180632   -0.7947010398  4.115435985e-06 6.304758304    
6854     INTERFACE  -1.801513257   0.5072899107   1.245344557    0.9261654007   0.9555115208   -2.428681597   -4.629515495   -2.132867963   -5.001870905   -3.362855141   -1.824117134   -4.751308715   -3.907316747   -4.646715195   -3.014249156   -0.5585446954  2.707003391e-06 3.362013302    
6855     INTERFACE  -1.801513257   0.5591400131   1.141105458    0.9261654007   0.9555115208   4.785679395    -4.294651743   -2.132867963   -5.001870905   -2.4119622     -1.824117134   -3.633055702   -4.367397615   -5.373619369   -3.014249156   -0.7623545527  4.187658894e-06 6.378660848    
6856     INTERFACE  -1.801513257   1.168376632    1.141105458    0.9261654007   0.9555115208   -2.428681597   -4.629515495   -2.132867963   -5.001870905   -3.362855141   -5.166088974   -4.186844033   -3.907316747   -4.931444003   -3.014249156   -0.6108314395  3.099529848e-06 3.441632149    
6857     INTERFACE  -1.760698103   0.538563265    0.9292086064   2.08259015     0.9555115208   -2.899439529   -4.294651743   -2.331791668   -2.779960003   -3.481960674   -1.824117134   -4.186844033   -3.327615969   -4.646715195   -2.743535463   -0.5539193153  2.422684907e-06 3.943306148    
6858     INTERFACE  -1.760698103   0.538563265    1.141105458    0.9261654007   0.9555115208   -2.899439529   -4.294651743   -2.132867963   -4.636941264   -2.926810291   -1.824117134   -4.862991517   -3.327615969   -4.646715195   -3.014249156   -0.5392423868  2.504069521e-06 3.188964972    
6859     INTERFACE  -1.548347076   0.5072899107   1.058998077    0.9261654007   0.9555115208   -2.168174054   -4.294651743   -1.479897236   -5.001870905   -2.926810291   -1.824117134   -4.751308715   -4.063078051   -4.646715195   -3.014249156   -0.5319210291  2.608776227e-06 3.075951493    
6860     INTERFACE  -1.548347076   1.168376632    0.5326274998   0.9261654007   0.9555115208   -2.168174054   -4.05065764    -2.331791668   -5.001870905   -2.926810291   -2.868706739   -4.186844033   -3.907316747   -3.284510759   -2.996889951   -0.5207454562  2.303301006e-06 3.148954058    
6861     INTERFACE  -1.548347076   1.168376632    0.5326274998   0.9261654007   0.9555115208   -2.168174054   -4.05065764    -2.315891073   -5.001870905   -2.926810291   -2.377920132   -4.186844033   -3.907316747   -3.284510759   -2.996889951   -0.5128635168  2.279618248e-06 3.117286108    
6862     INTERFACE  -1.548347076   1.168376632    0.5326274998   0.9261654007   4.618539992    5.177631551    -2.892609054   -2.132867963   -2.119377819   -2.62730851    -2.377920132   -4.186844033   -3.700780075   -3.284510759   -3.014249156   -0.8227052689  4.289981e-06   6.143973645    
6863     INTERFACE  -1.430156795   -0.05580636314 0.6759065233   2.667292751    4.618539992    4.785679395    -2.510468797   -2.331791668   -2.119377819   -2.4119622     -1.824117134   -3.633055702   -4.367397615   -5.431246483   -3.014249156   -0.8431595564  4.799292292e-06 5.809567587    
6864     INTERFACE  -1.430156795   -0.05580636314 0.680865325    2.08259015     4.661855851    5.736443536    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -3.750381789   -3.767074214   -3.741401847   -3.014249156   -0.8537522554  4.613605225e-06 6.630811099    
6865     INTERFACE  -1.430156795   -0.05580636314 0.680865325    2.671632756    4.902137325    5.736443536    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -4.186844033   -3.944378942   -5.431246483   -2.659651021   -0.8765336275  5.381747255e-06 6.700791686    
6866     INTERFACE  -1.430156795   -0.05580636314 0.680865325    2.671632756    4.902137325    5.736443536    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -4.186844033   -3.944378942   -5.393264258   -3.014249156   -0.8783109188  5.417167444e-06 6.720580181    
6867     INTERFACE  -1.293834277   0.5072899107   0.3766146781   0.9261654007   4.661855851    -1.855649347   -2.745000615   -2.132867963   -2.917715194   -3.175979168   -5.166088974   -4.522800405   -3.907316747   -3.77520901    -3.014249156   -0.7245566845  3.435075583e-06 6.414029914    
6868     INTERFACE  -1.293834277   0.5591400131   0.3246644567   3.032137413    4.003822593    4.05294498     -3.768743094   -2.132867963   -2.119377819   -2.62730851    -2.377920132   -4.563845452   -4.220223828   -2.713503651   -4.478905798   -0.81727314    4.486390439e-06 5.198183797    
6869     INTERFACE  -1.293834277   0.5591400131   0.5326274998   0.3793906426   3.457504343    5.022020821    -2.745000615   -2.132867963   -2.119377819   -2.62730851    -2.377920132   -3.337871252   -4.220223828   -2.713503651   -3.014249156   -0.7558708191  3.48606279e-06 6.061487939    
6870     INTERFACE  -1.233310103   0.787727058    0.3246644567   1.612945223    4.387465256    -1.855649347   -2.745000615   -2.331791668   -3.509277598   -2.926810291   -1.772155637   -4.214051367   -4.582794279   -3.284510759   -4.478905798   -0.7196770906  3.329029251e-06 6.001306222    
6871     INTERFACE  -1.225223924   0.1286910045   1.548960475    2.667292751    4.228516051    6.671981952    -5.816961298   -4.609065066   -3.104811719   -2.926810291   -5.914133022   -4.186844033   -3.907316747   -4.965038394   -4.545998539   -0.934720099   7.837042508e-06 8.294279502    
6872     INTERFACE  -1.225223924   0.1286910045   1.548960475    2.954657031    4.228516051    6.671981952    -5.816961298   -4.609065066   -3.104811719   -2.926810291   -5.914133022   -4.186844033   -3.907316747   -4.646715195   -4.545998539   -0.9351468086  7.854977184e-06 8.256424034    
6873     INTERFACE  -1.225223924   0.5072899107   0.9292086064   2.08259015     4.618539992    -1.326741911   -2.745000615   -4.609065066   -3.104811719   -2.926810291   -4.801332955   -4.186844033   -3.907316747   -4.646715195   -2.743535463   -0.78506428    4.057298939e-06 6.37390057     
6874     INTERFACE  -1.120166743   0.1286910045   0.5326274998   2.08259015     4.661855851    5.736443536    -2.748266783   -2.331791668   -4.235625527   -2.926810291   -1.566310701   -3.750381789   -3.767074214   -3.741401847   -3.014249156   -0.8676130176  4.95727989e-06 6.740185453    
6875     INTERFACE  -1.117404165   -0.5033024969  0.3005325817   3.065305632    3.789579895    -1.783276503   -2.745000615   -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.550906141   -0.7222082615  3.478719905e-06 5.430490173    
6876     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   1.499406145    4.003822593    -2.168174054   -2.52834717    -2.132867963   -2.803407374   -2.926810291   -5.166088974   -4.186844033   -4.244426316   -4.646715195   -2.996889951   -0.7096144557  3.274921195e-06 5.840411452    
6877     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   1.499406145    4.003822593    5.177631551    -2.52834717    -2.132867963   -5.001870905   -2.926810291   -2.550128335   -4.186844033   -3.907316747   -4.646715195   -3.406472337   -0.853533566   4.841239559e-06 6.533543542    
6878     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   3.065305632    3.545431582    -1.783276503   -2.745000615   -2.132867963   -3.509277598   -2.926810291   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.583279414   -0.7021734118  3.160684272e-06 5.113087729    
6879     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   3.065305632    3.789579895    -1.783276503   -2.745000615   -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.815857761   -0.7292533517  3.532986583e-06 5.432543717    
6880     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   3.734139175    3.789579895    -1.783276503   -2.745000615   -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.550906141   -0.7456967235  3.754012805e-06 5.374182144    
6881     INTERFACE  -1.117404165   -0.5033024969  1.141105458    1.499406145    0.9555115208   -1.855649347   -4.294651743   -5.141661351   -5.001870905   -2.441687576   -5.166088974   -4.186844033   -4.244426316   -4.646715195   -2.75820734    -0.627625227   3.152792718e-06 3.859561539    
6882     INTERFACE  -1.117404165   -0.1569036985  0.5326274998   3.160460702    4.891605964    5.177631551    -4.735521773   -2.73596018    -2.321037201   -2.441687576   -2.14430176    -3.612225462   -3.443838173   -3.77520901    -3.732180632   -0.8730656505  5.195074365e-06 6.206003046    
6883     INTERFACE  -1.117404165   -0.09348051243 0.5326274998   1.870141207    4.387465256    4.3592312      -4.902531727   -4.797783972   -4.235625527   -2.926810291   -2.550128335   -3.633055702   -4.367397615   -4.646715195   -3.014249156   -0.869083941   5.285440536e-06 5.95844757     
